SpotifyID,Track,Artist,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,is_hit
53oWwSxPuyH2cjYKXH8fgO,Get Money,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,0.727,0.83,2,1,0.286,0.478,0.0,0.251,0.894,91.174,274938,-5.835,1
1bAAbvbHSEaFJWDtsKuVQQ,Nadie Como Tu,Tito Allen,0.785,0.561,0,1,0.0433,0.413,1.67e-06,0.0712,0.843,95.994,287760,-12.244,0
0XJZ01YhM2mdMWA9z9mw70,Bambenella d' 'o mercato,Gloriana,0.409,0.389,10,0,0.0339,0.924,0.151,0.449,0.613,107.522,198147,-11.868,0
7AZWUtaMrz5MzfAW3Fy0aj,Funkytown,Alvin And The Chipmunks,0.808,0.745,0,1,0.0619,0.000874,0.927,0.0817,0.276,123.03,214053,-6.946,1
1CSdY0W7Ezx2loItcUFskp,Work In Progress,Alan Jackson,0.748,0.673,11,0,0.0486,0.191,5.86e-06,0.212,0.661,135.257,247600,-8.45,1
6tBD4yjOf9P8rWwUlXdJFm,Have You Ever?,Brandy,0.698,0.533,2,1,0.0437,0.542,0.0,0.333,0.275,134.001,273440,-6.246,1
0KhXVmAN4sqeEgsqRd39f2,You Used To Love Me,Faith Evans,0.702,0.458,0,1,0.035,0.247,1.64e-06,0.126,0.678,89.271,269173,-8.195,1
0Nf53RDPZEjFrQE4B5n6Vf,Yellow Flicker Beat,Lorde,0.585,0.61,1,1,0.0352,0.103,0.000316,0.113,0.0598,94.971,232507,-8.388,1
53IC5U9Hgmj7cqGXJiwv5Q,Au Bout De La Marelle,Patrick Bruel,0.658,0.667,7,1,0.0355,0.0698,3.04e-06,0.0725,0.591,105.999,257240,-8.083,0
0Yp3wCUpjrG7NWWPDpmQXm,Paranoid,Ty Dolla $ign Featuring B.o.B,0.858,0.398,1,1,0.0598,0.00888,0.0,0.112,0.258,97.476,216520,-11.306,1
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,0.774,0.838,5,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,-3.914,1
0iTR57bhc1jm1tf9j5XDhh,Mountains,Lonestar,0.458,0.767,3,1,0.0481,0.196,0.0,0.0564,0.347,162.063,234400,-4.3,1
6DHaH3FvCAvANMrgXhuWag,Swinging On A Star,Big Dee Irwin,0.786,0.771,10,1,0.0361,0.742,0.0,0.243,0.901,108.169,159000,-7.031,0
56ZrTFkANjeAMiS14njg4E,Perfect Illusion,Lady Gaga,0.613,0.857,1,0,0.0366,0.0012,0.0,0.358,0.664,124.987,182000,-5.492,1
3rGuoVKM5CwEo7eHyeXYIB,Reason To Believe,Rod Stewart,0.375,0.507,7,1,0.0414,0.678,0.00139,0.26,0.475,138.216,250507,-13.372,1
5D2bBygg8rQ2upw66Qwj24,So Close,Daryl Hall John Oates,0.556,0.565,0,1,0.0332,0.0386,0.0,0.102,0.416,165.693,279800,-10.818,1
66URCmir4NPApvXokhTZYO,Where Would You Be,Martina McBride,0.523,0.668,8,1,0.0332,0.0607,3.23e-06,0.0353,0.278,128.092,272720,-6.646,1
1I1oc04rypgFUp6zTfpH9I,Leskiäidin tyttäret,The Avengers,0.463,0.485,3,1,0.0261,0.000582,0.0,0.186,0.78,95.073,121373,-12.334,0
4j3GWI86JvSaF0BLdmgcfF,Summertime Magic,Childish Gambino,0.76,0.579,0,1,0.0569,0.0129,0.00351,0.106,0.125,100.01,213600,-7.374,1
4Xf27f2BIY6FmvifqxQ7RD,In A Dream,Rockell,0.785,0.688,9,0,0.0385,0.019,0.3,0.136,0.835,132.279,241693,-7.348,1
48z9CEN9Cgdy1w22i8kbnH,Sweet On U,Lo-Key?,0.723,0.699,1,1,0.07,0.0505,0.0,0.136,0.66,90.206,380867,-8.369,1
43OvQi0oJuPBFGiPxIoPC5,I Got You,Craig Morgan,0.588,0.702,3,1,0.0269,0.316,0.0,0.189,0.597,106.052,233653,-5.295,1
128qDPhf7XoEwxdf8YVsNz,Beams Of Heaven,Clarence Fountain,0.17,0.292,9,1,0.0367,0.0224,0.0111,0.0947,0.122,74.584,312040,-17.99,0
5dutYLWX9vEMZYn1omhh4c,Try to live,Die Bandbreite,0.692,0.863,11,1,0.348,0.0568,0.0,0.0671,0.75,89.925,289373,-5.137,0
4G1qRhOk1YY0kewtMaCrMC,Rain,SWV,0.643,0.486,4,0,0.0278,0.337,3.86e-06,0.702,0.146,138.151,264507,-10.443,1
0ihdxk0noict7M5bMdFt7A,Ompa Til Du Dör,Kaizers Orchestra,0.438,0.527,6,0,0.0305,0.029,0.0,0.0538,0.74,102.795,304431,-5.714,0
24CXuh2WNpgeSYUOvz14jk,Sandstorm,Darude,0.539,0.98,11,0,0.0469,0.169,0.982,0.084,0.522,136.087,225373,-8.18,1
5Q1Q2GdMdVdXbo4WgJs3Cc,Too Hot,Loverboy,0.506,0.827,4,0,0.0341,0.000214,0.0027,0.0937,0.687,126.815,263867,-8.788,1
58Zf7CJBdhj2XtBkeFi5Kd,Stand Up,Love Tribe,0.454,0.995,3,1,0.197,0.0105,0.000287,0.192,0.338,140.024,243440,-3.361,1
2Qv3YnNJGcysNtGQvuCEJw,Nordcore,Pyranja,0.727,0.742,10,0,0.173,0.119,0.0,0.0696,0.6,89.25,228440,-4.191,0
7GsoUeI9DtaTSjJHenyCNP,Alone,Bee Gees,0.639,0.792,2,1,0.0301,0.0912,0.000194,0.303,0.748,110.016,290067,-5.084,1
0tYHqwTW4s6VuPWDSD7n7K,Kooda,6ix9ine,0.885,0.641,1,1,0.351,0.175,0.0,0.234,0.201,91.167,142582,-4.455,1
081t95JRuDUrQYSS3h8iKk,Sober Saturday Night,Chris Young Featuring Vince Gill,0.477,0.672,1,1,0.0306,0.049,0.0,0.355,0.263,139.864,194560,-5.234,1
5runzprCX4AqYLnTeo02g6,Something In Your Eyes,Bell Biv DeVoe,0.796,0.623,6,0,0.0328,0.0301,6.99e-05,0.0285,0.899,128.915,292533,-9.309,1
4drQU8GcZNL0l8AUesvaB4,Not Missing You,Inspector 9,0.492,0.514,5,1,0.0658,0.0319,0.0588,0.134,0.796,121.409,267867,-8.844,0
6fR6Z0Vc1K6yQWNUIKjAIR,Underneath It All,No Doubt Featuring Lady Saw,0.729,0.731,4,1,0.0682,0.235,1.35e-06,0.391,0.838,138.204,302720,-4.823,1
5F30pYoQtygzuTFheHOt0L,Much Better,Club 69 Featuring Suzanne Palmer,0.815,0.76,1,1,0.0376,0.0109,0.841,0.0777,0.745,123.006,368781,-8.193,1
5UxAm1MGmx5ravuGEXX6zb,Canela Pa'  Tu Boca,Los Del Rio,0.702,0.939,2,1,0.0974,0.224,0.0,0.356,0.954,98.059,216800,-4.9,0
4lFHxhQGDhRbfYeQRqhDB0,La Chola Caderona,Sonora Carruseles,0.646,0.909,5,0,0.0331,0.384,0.127,0.355,0.754,95.942,295307,-3.508,0
2YkDLDGkYVzySKu2A6y93o,Gracieusette,Gus Viseur,0.745,0.484,9,1,0.068,0.784,0.504,0.0571,0.965,110.278,160973,-7.987,0
0MsrWnxQZxPAcov7c74sSo,Holiday,Green Day,0.29,0.827,8,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,-3.451,1
0o6E3E4xHt552rjhpB3d82,Death Song,The Last Days Of Jesus,0.492,0.786,4,1,0.0705,0.00104,0.053,0.809,0.365,145.1,292427,-8.332,0
4gWf8NujhFsQtpalCNUfC1,You Know How I Do [Live From Bamboozle],Taking Back Sunday,0.187,0.972,3,1,0.125,9e-06,0.0106,0.322,0.242,165.07,227573,-5.625,0
3a4UiW8cNqCZ6VANJSo1GJ,Happy Days,Silk,0.697,0.544,6,1,0.0602,0.00185,0.0,0.223,0.526,94.303,318933,-8.879,1
5pomCBdsTZSDCFHH8BAUQe,This Is Me,Demi Lovato & Joe Jonas,0.421,0.821,1,1,0.0372,0.00971,0.0,0.1,0.594,91.245,189173,-2.783,1
2rJWnAqSuLMls0KOv416Io,I Never Told You,Colbie Caillat,0.506,0.639,3,1,0.0285,0.171,0.0,0.315,0.385,144.073,233200,-5.222,1
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,0.541,0.803,1,1,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,299613,-3.284,1
0uZ36FQbtXxPuqwQItYaJF,Dead Hackers,Marco Beltrami,0.235,0.127,11,1,0.0376,0.836,0.916,0.0782,0.0385,134.598,91320,-20.555,0
4J9u7UsXH7F6sFI32KnYuP,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,0.724,0.535,3,0,0.0588,0.0477,0.0,0.0314,0.664,133.816,281493,-7.616,1
1RKtrNMSeaR9wFYeuCFEsR,Ice Cream Cone,Laurie Berkner,0.642,0.0952,0,1,0.0509,0.89,0.0,0.0716,0.488,135.677,172467,-15.644,0
7B1QliUMZv7gSTUGAfMRRD,Live Like You Were Dying,Tim McGraw,0.416,0.546,7,1,0.0297,0.492,0.0,0.0845,0.418,159.929,300333,-7.728,1
55txovuYSigSdx9iWjfOR7,Shake,Andrew Ridgeley,0.642,0.466,7,1,0.0528,0.838,0.00161,0.587,0.961,98.024,190760,-9.136,1
0yb3T7ZM1ryu86a7Gj094H,Marashi Ya Pemba,Ndala Kasheba,0.504,0.921,7,1,0.0492,0.238,0.0,0.339,0.785,120.113,416067,-3.429,0
27fUxjCxoOG7u2kxKAjCJA,A Brief History of Shitty Comedy,Patton Oswalt,0.738,0.578,2,1,0.948,0.767,0.0,0.673,0.617,52.374,121960,-11.461,0
29PvTqR58uZaLpcKAIQA2U,Smoke,Vanessa Daou,0.792,0.359,11,1,0.0352,0.465,0.116,0.0879,0.332,123.092,165640,-15.514,0
5z7mYFfhw6N6f23VwrokJD,The Way You Move,OutKast Featuring Sleepy Brown,0.871,0.597,5,0,0.0464,0.126,0.000115,0.0638,0.635,125.999,234000,-4.932,1
1rRyiu9owV0NTTS7QGsQLY,2.000 Kilometros,David Summers,0.655,0.667,7,1,0.0251,0.479,2.63e-06,0.114,0.498,111.064,247693,-6.16,0
5oOk8m74m3mDbJthxGvgZo,On Tha Rox,King Tee,0.847,0.918,7,1,0.369,0.0823,0.0,0.329,0.894,91.72,109134,-6.633,0
3LGeYNY9aWQuBJovOOowqm,Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,0.772,0.59,6,1,0.183,0.0917,0.0,0.101,0.743,83.998,238267,-6.957,1
74Av2rPn9Tflj10ZNT8HGz,Das ist mein Viertel,Eko Fresh feat. Capkekz,0.697,0.88,7,0,0.139,0.274,0.0,0.0794,0.599,94.9,236160,-2.199,0
6mLcEun45YG0UavYIwFLB5,Old Friends,Paul Brown,0.726,0.457,7,0,0.0364,0.65,0.371,0.302,0.624,92.003,243933,-9.11,0
6wmD9TPZZ246XywGcS7mjo,Min Tou Milate Tou Pediou,Antonis Remos,0.522,0.441,2,0,0.03,0.165,0.0,0.691,0.355,117.044,94507,-9.643,0
6M2iIzUzlea2yZROhTlxDl,Music Is My Hot Hot Sex,CSS,0.741,0.717,8,0,0.0446,0.016,0.00128,0.0607,0.899,100.012,187027,-5.578,1
5H7d8isXFW779pCK7lo4KT,Dangerous Woman,Ariana Grande,0.396,0.834,4,0,0.123,0.109,2.88e-06,0.982,0.325,105.202,233447,-3.405,1
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,0.64,0.864,7,1,0.0315,0.00832,0.0,0.123,0.7,102.026,268360,-6.576,1
2OcS4hC0m2Gjxe7nMRUiG6,Ice Or Fire,Bob Margolin,0.622,0.772,11,0,0.0618,0.044,0.047,0.14,0.8,102.127,227000,-7.495,0
3Zypecg1uGBVlFVoVPaT1q,Falling Slowly,The Swell Season (Glen Hansard & Marketa Irglova),0.441,0.423,0,1,0.0272,0.0447,4.77e-05,0.333,0.275,71.301,275947,-8.421,1
6NBaOUmCVpNAaqBDFiJkCn,When I Said I Do,Clint Black,0.507,0.411,10,1,0.0276,0.308,0.0,0.106,0.184,102.806,268960,-8.657,1
1KX8GhTteEUlkbfzaRzbsx,Little Bird,Annie Lennox,0.767,0.521,9,1,0.0351,0.247,0.00124,0.303,0.672,124.995,292426,-9.145,1
5n2y6GFBRdrBQeSXsorfCC,Take Over,Parachute Band,0.39,0.608,0,1,0.0329,0.0327,0.0,0.121,0.147,144.022,272133,-4.432,0
6pOLM6G96mIDx6ApaUaayn,Black Suits Comin' (Nod Ya Head),Will Smith Featuring Tra-Knox,0.741,0.815,5,0,0.0658,0.0145,0.0,0.326,0.766,96.07,259627,-4.078,1
5bZyFQc8gatxSFhHGVMaUr,Brampton Boogaloo,Mocambo Allstars,0.696,0.885,0,1,0.0552,0.0842,0.698,0.0641,0.963,116.099,233747,-9.051,0
5lYX9tp6KxYwPfnNGZpEE6,Culo,Pitbull Featuring Lil Jon,0.858,0.656,6,0,0.358,0.114,0.0,0.141,0.969,59.972,219080,-4.96,1
6UBqk9rh6e2Rj7LLzDjn6R,Last Time,Trey Songz,0.629,0.624,2,1,0.0915,0.209,0.0,0.215,0.66,119.964,261707,-7.957,1
4PsG9R9J8qtTa8QTEM2QiR,Spend the Night featuring Rock Money and Paul Law,Tech N9ne,0.85,0.733,7,1,0.226,0.068,0.0,0.104,0.933,79.997,262594,-4.048,0
4avSaixVwu8uqfSs7zgoj3,Livin' On The Edge,Aerosmith,0.399,0.881,2,1,0.0347,0.0019,0.00429,0.39,0.272,84.58,380893,-4.341,1
7yhDrZHrOrYuoLr4Po7bsT,I Fell In Love,Rockell,0.825,0.858,9,1,0.08,0.0102,0.0373,0.0543,0.92,135.027,273093,-7.586,1
3wACjmQo7ZkRNMLfZXndFB,I Learned From The Best,Whitney Houston,0.609,0.563,5,0,0.0328,0.0109,7.76e-06,0.156,0.306,148.949,259533,-6.284,1
77ZdAoTHYoF6Umo76HFD4m,The Fighter,Gym Class Heroes Featuring Ryan Tedder,0.592,0.926,7,1,0.126,0.0775,0.0,0.187,0.432,99.018,228533,-3.469,1
147JnyIsll4XzG09Htit6t,Girls Make My Hair Loose,Unison,0.634,0.45,5,0,0.383,0.12,0.000641,0.0706,0.841,94.611,216800,-11.118,0
64wsMAK8p6s4UQqiMCB4OO,Pacific Coast Remix,DJ Quik,0.815,0.643,7,1,0.235,0.132,0.0,0.0413,0.517,100.066,260365,-4.91,0
049V1aSofNvW906vGZgFsD,Get On Your Knees,Nicki Minaj Featuring Ariana Grande,0.653,0.445,0,0,0.0413,0.31,0.0,0.116,0.176,144.02,216493,-7.183,1
12fGMDjr9oxSKWDrE6D1GL,Salvation,Chroma Key,0.541,0.423,4,0,0.0277,0.468,0.464,0.167,0.217,120.034,160507,-11.694,0
25tsD3ZeDKhuUKaJm3d3oj,Canal de jonage,Michèle Bernard,0.454,0.317,2,0,0.0295,0.974,0.00116,0.103,0.282,79.554,236427,-9.705,0
4RVbK6cV0VqWdpCDcx3hiT,Reborn,KIDS SEE GHOSTS,0.585,0.597,0,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,-7.499,1
2FmdBO5BirtMWNQRDimYRB,Milkcow Blues,Aerosmith,0.252,0.752,0,1,0.0522,0.012,0.0114,0.0977,0.564,208.578,253667,-10.901,0
4oGTdOClZUxcM2H3UmXlwL,Ironic,Alanis Morissette,0.295,0.593,11,1,0.0555,0.25,0.0,0.236,0.37,85.482,225933,-7.572,1
2DHc2e5bBn4UzY0ENVFrUl,Carry Out,Timbaland Featuring Justin Timberlake,0.531,0.574,10,0,0.113,0.114,0.0308,0.256,0.272,115.68,232467,-6.693,1
2T4JE91t7Js1DJ4rSHltcQ,I Won,Future Featuring Kanye West,0.606,0.66,9,1,0.258,0.743,0.0,0.396,0.317,83.746,239733,-5.788,1
5YjKdeES9QRJ8NmF4Xc8pV,All I Wanna Do Is Make Love To You,Heart,0.626,0.746,7,1,0.0282,0.16,0.0,0.0618,0.8,102.896,310893,-8.832,1
6eZP01jERQt27Ggq7kpEf9,Rewind,Rascal Flatts,0.549,0.698,3,1,0.0347,0.0222,0.0,0.202,0.719,164.049,203507,-6.679,1
6nvixw7XmqBSuYVpgCqvPY,Molly (Sixteen Candles),Sponge,0.504,0.775,1,1,0.0331,0.0614,2.26e-05,0.307,0.842,101.827,215000,-7.844,1
6QeMRyd3BmSfJbaNay3dpe,The World's Greatest,R. Kelly,0.661,0.604,11,0,0.0358,0.248,0.0,0.0469,0.721,95.971,277600,-6.436,1
3tVTvejWwmUQd4SN3lTv7y,Proletariat,Tree,0.388,0.925,6,0,0.321,0.0188,0.0,0.327,0.257,147.165,157133,-8.614,0
3mmbJnh1L94Zl8QZcUTq39,U.N.I.T.Y.,Queen Latifah,0.659,0.738,4,0,0.362,0.00561,0.0,0.319,0.516,93.796,251907,-4.077,1
5obDyjduHxCzBR5WftPI2Z,Turning Of A Key,Michael Gettel,0.518,0.536,5,1,0.03,0.492,0.818,0.0798,0.602,95.029,272160,-16.848,0
5bVOX6eyHsML2sB4aMlZEi,Malibu,Hole,0.528,0.904,2,1,0.0343,0.000833,0.0,0.174,0.678,122.371,230040,-5.854,1
2HZbfDu1ORFnxyUHb0dKpC,Blues All Around My Bed,Precious Bryant,0.578,0.365,2,1,0.0341,0.542,0.46,0.11,0.59,89.084,154293,-10.895,0
0LX9NtcK0BdAp83Tl5pDIJ,I Love You Came Too Late,Joey McIntyre,0.708,0.758,0,1,0.0239,0.169,0.0,0.106,0.767,97.979,194400,-5.94,1
4AHuCvzJwxZCbaHevLIml2,Ramène Moi,Lara Fabian,0.626,0.644,2,1,0.0244,0.404,0.0,0.0915,0.336,109.843,273173,-6.843,0
6GVATpq8V8mhoTQ6tZsGzA,I Walked Today Where Jesus Walked,Bill & Gloria Gaither,0.176,0.207,2,1,0.0388,0.887,2.51e-05,0.715,0.102,71.248,290013,-13.24,0
24tygl4LPQcQgeBe7qzY3n,God Made Girls,RaeLynn,0.488,0.917,3,1,0.0291,0.0897,3.25e-06,0.135,0.772,156.053,215013,-2.939,1
6xVIlqDFInhEEgBDV02kp3,How To Love,Christina Grimmie,0.439,0.626,10,1,0.037,0.328,5.36e-06,0.099,0.254,140.125,171819,-5.205,1
5Y2VRQfK1OO8a7Y6YoXS1B,So Far So Bad So What?,Melt Banana,0.517,0.995,10,1,0.427,0.00405,0.909,0.21,0.0444,137.039,27893,-1.378,0
7zOtXBS23pOhmef9hv6CKk,Trying To Stop Your Leaving,Dierks Bentley,0.617,0.57,7,1,0.0302,0.00847,5.15e-05,0.0985,0.395,111.846,218147,-5.562,1
6IPJ7LeWIOhxPW8Sq3nIGc,Re-arranged,Limp Bizkit,0.527,0.771,11,1,0.0769,0.1,0.0529,0.0612,0.411,104.386,354733,-7.177,1
7JAH7BB6Ym7cXj10lcOOwZ,Pretty Smiles & Shattered Teeth,Soilent Green,0.291,0.981,1,1,0.191,6.26e-05,0.533,0.293,0.272,132.405,278960,-5.43,0
6uBuOIQ8IXwahQav3ueeXt,Solitude,Edwin McCain,0.601,0.494,9,1,0.0422,0.63,7.47e-06,0.132,0.308,79.976,270747,-10.304,1
1fPCGREltHJuV3axEPydLp,Loba,Shakira,0.853,0.706,7,1,0.045,0.403,0.0467,0.0751,0.778,121.99,189200,-7.598,0
5YbyaIPUpj9ZoTI7un6Zsb,Freak On A Leash (Unplugged),Korn Featuring Amy Lee,0.441,0.776,2,1,0.197,0.238,4.25e-06,0.923,0.169,109.672,235800,-5.787,1
785t3poQsvdkSeH5xGA9R4,How Come,D12,0.75,0.851,9,1,0.202,0.256,0.0,0.215,0.54,90.001,249533,-2.197,1
17zF2ISrDrQdaULA8cxReK,Tonight (Best You Ever Had),John Legend Featuring Ludacris,0.693,0.813,7,0,0.066,0.0496,0.0,0.289,0.515,90.008,239453,-4.361,1
3dPnLWsqg98r3yZTkibQKc,Between Eunice & Opelousas,Steve Riley & The Mamou Playboys,0.721,0.995,0,1,0.0391,0.368,0.827,0.205,0.982,112.73,183467,-4.65,0
4KRMoo8vKWavy5f6dFpFmS,Deeper Shade Of Soul,Urban Dance Squad,0.76,0.767,7,1,0.0313,0.11,0.000718,0.0314,0.821,113.425,272907,-6.155,1
0k8VZj3qUiBIujV9jtQROh,Criteria,Shaggy,0.842,0.776,1,0,0.0607,0.0733,0.0,0.0589,0.651,99.975,223467,-6.91,0
10aTTmThkrn5s2uzRzrFP9,Mi Vida Se Pinto De Gris,Yndio,0.751,0.749,6,0,0.0434,0.202,0.0,0.346,0.854,108.028,162560,-6.159,0
7gUpO6td4OOnu0Lf9vhcIV,Lights,Ellie Goulding,0.683,0.789,8,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,211800,-6.132,1
6g0TAJ1grweRwBMLQyiZFb,Famous,21 Savage,0.779,0.597,9,0,0.434,0.723,4.47e-05,0.0508,0.646,173.986,234280,-9.652,1
3Gamc2D6VSlXpUcmhPUFYt,My Love Is Like... Wo,Mya,0.835,0.678,4,1,0.124,0.227,6.44e-06,0.287,0.708,132.868,209490,-6.458,1
18RX9Q1yUgnB8Uuv6vM7ul,I'll Be,Reba McEntire,0.711,0.31,7,0,0.924,0.739,0.0,0.225,0.721,47.724,69907,-11.856,1
3XmaNnRquEYkDjw2ODrjjz,My Up And Down,Adina Howard,0.712,0.647,8,1,0.0987,0.206,1.05e-06,0.046,0.7,140.216,221093,-4.149,1
2XdfTQOUjh5reRLpvqtugX,Air: My Lagan Love,Willie Clancy,0.138,0.224,7,1,0.0404,0.984,0.913,0.12,0.238,67.454,166931,-8.349,0
1jmBOqhKu0TCS4VcSTiipO,The Munster Cloak,Seamus Egan,0.575,0.151,7,1,0.0325,0.966,0.0694,0.113,0.449,98.581,185027,-15.317,0
4dTaAiV9xFFCxnPur9c9yL,Memories,David Guetta Featuring Kid Cudi,0.544,0.87,8,1,0.26,0.0015,2.8e-06,0.246,0.502,129.984,210093,-6.103,1
5M8oqeozsjPMSXbkjo0SyD,My Town,Montgomery Gentry,0.511,0.846,2,1,0.0531,0.00258,0.0,0.0777,0.528,93.848,285587,-6.677,1
0W2mz7mvaBaEsC4rmoRNPn,Slam,Onyx,0.876,0.71,11,1,0.347,0.0654,0.00312,0.918,0.724,98.305,218333,-12.908,1
4D13ulAZI1V7PG7Zg1Ar7r,Whip Appeal,Babyface,0.454,0.548,11,0,0.0476,0.309,0.0,0.076,0.598,73.011,349840,-7.421,1
1jF7IL57ayN4Ity3jQqGu0,Try,P!nk,0.673,0.629,2,1,0.0299,0.00141,0.0,0.0944,0.551,103.998,247907,-7.072,1
3UmaczJpikHgJFyBTAJVoz,Stan,Eminem Featuring Dido,0.78,0.768,6,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107,-4.325,1
0a0mwZ8w5VuofottIEH2zi,What Do I Know,Unkle Bob,0.545,0.536,6,0,0.026,0.102,0.0997,0.115,0.179,124.022,252133,-6.704,0
4IFYR5smTnHYCLP82AiDrJ,Officially Missing You,Tamia,0.476,0.407,4,0,0.0368,0.247,0.0,0.144,0.226,178.258,242467,-9.239,1
1B9FG4cLQujWD1NVMVbJwY,All Jacked Up,Gretchen Wilson,0.392,0.928,0,1,0.153,0.189,0.0,0.183,0.765,188.72,212520,-3.702,1
4UKCKdYiLN6IMA5ZESUTL7,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,0.699,0.304,1,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,-11.192,1
11HKiqNJSJo5HgroEa6naC,Marrakech,ATB,0.537,0.955,10,0,0.0474,0.081,0.896,0.67,0.383,132.979,262173,-6.995,0
2O1mCn7VJjelc8Xr5TAWkG,Creeper Kamikaze,The Exies,0.471,0.765,10,0,0.0335,0.0176,0.0,0.108,0.293,113.034,201827,-4.83,0
2rUc7iXq18NUL0xG2y6ME9,The Sun is here for you,Jane Winther,0.499,0.15,7,1,0.0284,0.932,0.003,0.112,0.0671,135.119,278827,-14.74,0
6sRjmYDdIBiudVf6jK7R3D,World Of The Video Game,Shinehead,0.847,0.643,10,0,0.262,0.126,0.0,0.336,0.864,105.155,227333,-13.468,0
67p6dlI86qHjdaSo8Moraz,Soleil rouge,Josélito,0.427,0.388,8,1,0.0298,0.822,0.000553,0.117,0.324,116.589,209253,-11.36,0
1hTjEce0jCFMWjDZXtb4Fh,Wish,Brian Littrell,0.391,0.507,7,1,0.0297,0.33,0.0,0.123,0.273,98.574,236467,-5.954,0
3vPkkIsaQ5NqOqvj7Ht8kR,Music Of The Sun,Rihanna,0.535,0.643,0,1,0.155,0.112,0.0,0.281,0.632,171.884,236027,-8.182,0
2KovSCiXOJnvuIVqkiRfbB,After The Fire,Klaus Badelt,0.348,0.000549,7,0,0.0617,0.995,0.967,0.0797,0.192,67.746,116202,-27.004,0
0gPQTLaqHDgdupKEok7J2x,7 Days,Craig David,0.659,0.812,4,0,0.0487,0.23,0.0,0.0951,0.888,83.013,235133,-7.499,1
10M2Ex445zw585Ducldzkw,In Case You Didn't Know,Brett Young,0.607,0.536,10,1,0.0305,0.386,0.0,0.102,0.434,147.986,224853,-7.306,1
0A1TE5LmFj6PjEpLBe1dQ3,The Sweetest Sounds,Helen O'Connell,0.394,0.257,5,0,0.0316,0.809,0.000401,0.293,0.551,134.316,184205,-14.087,0
2lxfnTyWxW381PXDm9Mg77,Impulsive,Wilson Phillips,0.657,0.76,4,1,0.0298,0.171,0.00551,0.224,0.71,107.872,274267,-8.613,1
5KbyTMn0b4JhsfELSFP8EB,Many Are We,Keep Of Kalessin,0.374,0.997,3,1,0.202,0.00087,0.805,0.255,0.036,109.883,292427,-5.078,0
6TF2LthEA2BqImvYKToR0V,Please Don't Go,No Mercy,0.715,0.838,7,0,0.0341,0.169,3.67e-05,0.395,0.962,124.625,240093,-10.541,1
5QvUIQYaDBvssqnxrw1X49,The Road Goes On Forever,The Highwaymen,0.714,0.633,2,1,0.046,0.597,1.2299999999999999e-05,0.0591,0.672,111.583,281400,-9.912,0
39Ef64qWq2zWhHAZzLB01M,Funk Boutique,The Cover Girls,0.629,0.857,6,0,0.0396,0.00723,0.331,0.083,0.685,115.781,402940,-10.33,1
5TpaWJKnuyA4MjzAbFXSTQ,Damn!,YoungBloodZ Featuring Lil Jon,0.772,0.724,6,0,0.307,0.0149,0.0,0.355,0.518,84.038,298600,-5.799,1
7jh5dClPoNe2rdPatg7Noz,Answer In The Question,MxPx,0.457,0.949,7,1,0.0608,0.00913,0.0,0.429,0.493,130.887,129907,-3.21,0
5rG2QR9q2D2csdKsyaJTdh,Mercy,Dave Matthews Band,0.632,0.465,0,1,0.0293,0.302,5.7e-06,0.0929,0.305,96.001,268720,-8.459,1
1dzpIUFEnK8g0OccAIeAVh,Felicidade,Moraes Moreira,0.82,0.474,9,1,0.0437,0.723,7.23e-05,0.0902,0.639,128.638,195907,-11.494,0
7jxIiMcf07sFSMlziXLWNI,Girl Talk,TLC,0.882,0.671,2,1,0.126,0.171,0.0,0.0988,0.34,95.018,214760,-5.161,1
0i9WJJoBkFSN4YCa3GPJuU,Carita De Rosa,Gertrudis,0.8150000000000001,0.772,9,0,0.0352,0.268,0.0,0.221,0.839,104.011,233280,-5.042,0
4BaEOfLHGeP9gw5ToeiY7a,Lucky,Glee Cast,0.631,0.467,0,1,0.0412,0.543,0.0,0.165,0.669,130.051,187560,-8.089,1
52iOw7094d51cICD6yoh3Y,Better,Vivian,0.693,0.647,10,0,0.176,0.0536,0.0,0.0775,0.812,82.001,251333,-6.287,0
0aq7ohTG6VDYQvsnAYtA5e,Fireman,Lil Wayne,0.682,0.723,1,1,0.211,0.0109,0.0,0.406,0.365,80.634,263547,-4.628,1
5wvYib82q05wiNjLElD8GJ,Dig,Incubus,0.45,0.895,11,1,0.0386,0.0293,0.0,0.116,0.463,77.577,257253,-4.739,1
